nifi,87.20%,8.67%
scorpio,134.85%,23.61%
kafka,38.97%,7.76%
postgres,53.56%,2.66%
nifi,102.33%,8.75%
scorpio,138.47%,23.61%
kafka,40.56%,7.77%
postgres,65.93%,2.67%
nifi,76.26%,8.76%
scorpio,125.10%,23.62%
kafka,37.40%,7.78%
postgres,66.71%,2.84%
nifi,95.10%,8.77%
scorpio,131.19%,23.63%
kafka,33.52%,7.79%
postgres,79.54%,2.86%
nifi,76.33%,8.79%
scorpio,184.39%,23.64%
kafka,25.41%,7.80%
postgres,101.87%,2.87%
nifi,62.49%,8.80%
scorpio,106.09%,23.64%
kafka,20.99%,7.80%
postgres,46.97%,2.88%
nifi,63.57%,8.82%
scorpio,140.24%,23.64%
kafka,27.59%,7.81%
postgres,34.35%,2.64%
nifi,80.27%,8.82%
scorpio,185.36%,23.64%
kafka,30.83%,7.81%
postgres,31.94%,2.65%
nifi,106.30%,8.83%
scorpio,211.07%,23.64%
kafka,37.11%,7.81%
postgres,41.61%,2.65%
nifi,92.16%,8.83%
scorpio,220.04%,23.64%
kafka,36.69%,7.82%
postgres,37.46%,2.65%
nifi,94.67%,8.84%
scorpio,239.43%,23.64%
kafka,43.69%,7.82%
postgres,44.99%,2.65%
nifi,99.93%,8.85%
scorpio,75.06%,23.64%
kafka,13.63%,7.83%
postgres,13.74%,2.65%
nifi,97.66%,8.85%
scorpio,136.08%,23.64%
kafka,41.49%,7.83%
postgres,42.11%,2.65%
nifi,114.24%,8.86%
scorpio,143.09%,23.64%
kafka,42.00%,7.84%
postgres,44.47%,2.65%
nifi,86.64%,8.87%
scorpio,152.32%,23.65%
kafka,44.20%,7.85%
postgres,44.94%,2.66%
nifi,76.58%,8.88%
scorpio,146.46%,23.65%
kafka,43.44%,7.86%
postgres,41.01%,2.68%
nifi,76.96%,8.89%
scorpio,145.72%,23.65%
kafka,43.11%,7.88%
postgres,42.41%,2.68%
nifi,87.14%,8.89%
scorpio,161.19%,23.65%
kafka,46.72%,7.88%
postgres,48.30%,2.67%
nifi,101.37%,8.91%
scorpio,153.48%,23.66%
kafka,44.50%,7.90%
postgres,43.58%,2.68%
nifi,88.16%,8.92%
scorpio,252.85%,23.66%
kafka,41.65%,7.90%
postgres,42.76%,2.68%
nifi,94.46%,8.94%
scorpio,144.89%,23.67%
kafka,39.62%,7.91%
postgres,38.79%,2.68%
nifi,78.34%,8.95%
scorpio,264.15%,23.67%
kafka,41.03%,7.92%
postgres,38.70%,2.69%
nifi,85.76%,8.96%
scorpio,275.73%,23.67%
kafka,41.27%,7.92%
postgres,46.60%,2.69%
nifi,157.63%,8.99%
scorpio,228.61%,23.67%
kafka,35.70%,7.93%
postgres,34.67%,2.69%
nifi,79.01%,9.00%
scorpio,197.90%,23.67%
kafka,27.67%,7.94%
postgres,27.54%,2.69%
nifi,85.66%,9.00%
scorpio,221.00%,23.67%
kafka,36.95%,7.94%
postgres,39.83%,2.69%
nifi,106.78%,9.01%
scorpio,184.78%,23.67%
kafka,39.52%,7.95%
postgres,40.73%,2.69%
nifi,98.24%,9.02%
scorpio,180.06%,23.67%
kafka,30.13%,7.96%
postgres,31.09%,2.69%
nifi,111.84%,9.02%
scorpio,214.15%,23.67%
kafka,37.27%,7.95%
postgres,37.15%,2.69%
nifi,106.38%,9.03%
scorpio,227.66%,23.67%
kafka,43.64%,7.95%
postgres,45.07%,2.68%
nifi,134.94%,9.04%
scorpio,150.15%,23.67%
kafka,42.53%,7.96%
postgres,42.90%,2.68%
nifi,143.85%,9.04%
scorpio,138.27%,23.67%
kafka,35.86%,7.96%
postgres,56.85%,2.70%
nifi,115.85%,9.05%
scorpio,145.13%,23.67%
kafka,42.80%,7.97%
postgres,42.96%,2.70%
nifi,126.64%,9.07%
scorpio,137.72%,23.67%
kafka,38.38%,7.98%
postgres,51.17%,2.90%
nifi,85.23%,9.08%
scorpio,125.51%,23.67%
kafka,36.53%,7.99%
postgres,62.36%,2.90%
nifi,110.48%,9.08%
scorpio,144.20%,23.67%
kafka,41.77%,8.00%
postgres,79.25%,2.90%
nifi,107.60%,9.09%
scorpio,143.17%,23.68%
kafka,41.79%,8.00%
postgres,83.49%,2.99%
nifi,129.81%,9.09%
scorpio,92.93%,23.68%
kafka,26.27%,8.01%
postgres,53.90%,3.11%
nifi,123.53%,9.10%
scorpio,67.97%,23.67%
kafka,18.73%,8.01%
postgres,49.78%,3.10%
nifi,113.45%,9.11%
scorpio,6.04%,23.67%
kafka,9.39%,8.01%
postgres,7.17%,3.12%
nifi,81.59%,9.11%
scorpio,13.35%,23.67%
kafka,4.72%,8.01%
postgres,0.02%,2.89%
nifi,49.05%,9.11%
scorpio,5.08%,23.67%
kafka,3.05%,8.01%
postgres,0.05%,2.89%
nifi,41.38%,9.12%
scorpio,5.15%,23.67%
kafka,2.10%,8.01%
postgres,0.09%,2.89%
nifi,37.42%,9.12%
scorpio,4.84%,23.67%
kafka,2.60%,8.01%
postgres,0.01%,2.89%
nifi,35.18%,9.12%
scorpio,75.29%,23.67%
kafka,22.14%,8.01%
postgres,23.68%,2.89%
nifi,38.82%,9.12%
scorpio,147.61%,23.67%
kafka,54.51%,8.02%
postgres,40.14%,2.89%
nifi,93.83%,9.14%
scorpio,129.97%,23.68%
kafka,37.80%,8.04%
postgres,42.37%,2.89%
nifi,79.79%,9.15%
scorpio,150.82%,23.67%
kafka,42.58%,8.05%
postgres,48.44%,2.91%
nifi,79.28%,9.15%
