postgres,100.57%,3.39%
nifi,74.78%,9.55%
scorpio,278.11%,23.67%
kafka,42.15%,8.37%
postgres,42.46%,3.17%
nifi,91.03%,9.56%
scorpio,271.47%,23.67%
kafka,41.50%,8.38%
postgres,41.28%,3.17%
nifi,94.23%,9.57%
scorpio,276.63%,23.66%
kafka,41.09%,8.41%
postgres,42.41%,3.16%
nifi,87.60%,9.59%
scorpio,283.59%,23.66%
kafka,41.26%,8.42%
postgres,40.35%,3.18%
nifi,90.50%,9.60%
scorpio,230.92%,23.66%
kafka,33.79%,8.43%
postgres,33.61%,3.19%
nifi,87.70%,9.61%
scorpio,224.86%,23.66%
kafka,41.35%,8.44%
postgres,44.89%,3.22%
nifi,89.09%,9.62%
scorpio,170.07%,23.66%
kafka,49.62%,8.44%
postgres,40.10%,3.19%
nifi,108.81%,9.64%
scorpio,138.36%,23.66%
kafka,41.69%,8.45%
postgres,40.24%,3.18%
nifi,94.42%,9.66%
scorpio,132.44%,23.66%
kafka,30.26%,8.45%
postgres,37.88%,3.19%
nifi,178.55%,9.68%
scorpio,151.82%,23.66%
kafka,59.15%,8.45%
postgres,45.22%,3.20%
nifi,97.85%,9.68%
scorpio,135.93%,23.66%
kafka,39.85%,8.45%
postgres,39.12%,3.21%
nifi,146.45%,9.69%
scorpio,139.51%,23.66%
kafka,41.52%,8.46%
postgres,41.55%,3.21%
nifi,131.01%,9.70%
scorpio,138.15%,23.66%
kafka,40.47%,8.46%
postgres,41.57%,3.21%
nifi,132.04%,9.70%
scorpio,151.20%,23.66%
kafka,39.12%,8.46%
postgres,46.03%,3.22%
nifi,98.49%,9.71%
scorpio,71.88%,23.66%
kafka,20.77%,8.47%
postgres,21.82%,3.22%
nifi,129.28%,9.72%
scorpio,137.80%,23.66%
kafka,39.44%,8.47%
postgres,40.99%,3.22%
nifi,82.36%,9.72%
scorpio,144.62%,23.66%
kafka,41.78%,8.47%
postgres,43.44%,3.22%
nifi,113.18%,9.73%
scorpio,146.75%,23.66%
kafka,43.08%,8.49%
postgres,41.13%,3.22%
nifi,86.70%,9.73%
scorpio,133.13%,23.66%
kafka,38.56%,8.50%
postgres,38.77%,3.23%
nifi,136.63%,9.75%
scorpio,275.49%,23.66%
kafka,52.79%,8.53%
postgres,40.34%,3.24%
nifi,88.14%,9.76%
scorpio,270.02%,23.65%
kafka,41.74%,8.66%
postgres,39.55%,3.24%
nifi,86.44%,9.78%
scorpio,273.89%,23.65%
kafka,40.96%,8.66%
postgres,39.79%,3.23%
nifi,110.74%,9.80%
scorpio,257.50%,23.65%
kafka,43.73%,8.67%
postgres,41.43%,3.23%
nifi,139.19%,9.80%
scorpio,215.07%,23.65%
kafka,39.25%,8.68%
postgres,39.17%,3.24%
nifi,89.30%,9.81%
scorpio,205.01%,23.65%
kafka,46.38%,8.68%
postgres,46.32%,3.24%
nifi,142.76%,9.83%
scorpio,150.14%,23.65%
kafka,46.60%,8.69%
postgres,48.40%,3.25%
nifi,125.86%,9.84%
scorpio,77.71%,23.65%
kafka,3.34%,8.69%
postgres,0.35%,3.25%
nifi,8.28%,9.84%
scorpio,5.50%,23.65%
kafka,3.26%,8.69%
postgres,0.03%,3.25%
nifi,4.22%,9.84%
scorpio,6.26%,23.65%
kafka,2.72%,8.69%
postgres,0.56%,3.24%
nifi,45.38%,9.85%
scorpio,83.51%,23.65%
kafka,22.19%,8.70%
postgres,21.92%,3.24%
nifi,71.45%,9.85%
scorpio,53.97%,23.65%
kafka,15.79%,8.70%
postgres,15.81%,3.24%
nifi,47.03%,9.86%
scorpio,29.40%,23.65%
kafka,9.02%,8.70%
postgres,7.89%,3.25%
nifi,66.45%,9.86%
scorpio,60.33%,23.65%
kafka,15.79%,8.70%
postgres,16.55%,3.25%
nifi,31.95%,9.87%
scorpio,52.91%,23.65%
kafka,15.59%,8.70%
postgres,15.50%,3.24%
nifi,64.49%,9.88%
scorpio,131.22%,23.65%
kafka,53.78%,8.69%
postgres,36.59%,3.24%
nifi,116.24%,9.89%
scorpio,152.58%,23.65%
kafka,44.62%,8.72%
postgres,44.36%,3.26%
nifi,86.52%,9.91%
scorpio,138.14%,23.65%
kafka,42.29%,8.74%
postgres,40.67%,3.27%
nifi,133.05%,9.92%
scorpio,139.22%,23.65%
kafka,40.58%,8.75%
postgres,41.22%,3.29%
nifi,83.68%,9.93%
scorpio,273.72%,23.65%
kafka,45.47%,8.76%
postgres,39.45%,3.29%
nifi,83.81%,9.94%
scorpio,196.26%,23.65%
kafka,44.92%,8.76%
postgres,54.50%,3.45%
nifi,84.11%,9.95%
scorpio,153.71%,23.65%
kafka,37.79%,8.75%
postgres,56.97%,3.51%
nifi,117.13%,9.98%
scorpio,118.98%,23.64%
kafka,35.64%,8.76%
postgres,60.88%,3.52%
nifi,190.53%,9.99%
scorpio,144.04%,23.64%
kafka,33.13%,8.76%
postgres,69.49%,3.52%
nifi,79.16%,10.00%
scorpio,191.23%,23.65%
kafka,32.88%,8.77%
postgres,78.36%,3.54%
nifi,76.85%,10.00%
scorpio,205.99%,23.65%
kafka,32.07%,8.78%
postgres,87.31%,3.63%
nifi,74.45%,10.01%
scorpio,194.30%,23.64%
kafka,31.32%,8.79%
postgres,92.19%,3.81%
nifi,76.05%,10.03%
scorpio,176.16%,23.64%
kafka,34.56%,8.80%
postgres,96.44%,3.86%
nifi,80.62%,10.03%
scorpio,183.45%,23.65%
kafka,30.05%,8.80%
postgres,101.46%,3.86%
nifi,157.98%,10.04%
scorpio,189.30%,23.65%
kafka,28.26%,8.81%
postgres,101.64%,3.87%
nifi,68.84%,10.05%
scorpio,184.85%,23.64%
kafka,19.67%,8.81%
postgres,72.68%,3.86%
nifi,165.84%,10.07%
scorpio,134.58%,23.64%
kafka,27.98%,8.81%
postgres,114.21%,3.88%
nifi,72.79%,10.08%
scorpio,170.40%,23.64%
kafka,25.47%,8.80%
postgres,104.29%,3.88%
nifi,75.94%,10.10%
scorpio,81.09%,23.63%
kafka,24.31%,8.80%
postgres,105.32%,3.88%
nifi,68.79%,10.12%
scorpio,123.54%,23.63%
kafka,41.08%,8.81%
postgres,55.43%,3.66%
nifi,86.41%,10.13%
scorpio,140.21%,23.63%
kafka,42.44%,8.81%
postgres,54.05%,3.69%
nifi,93.84%,10.14%
scorpio,137.85%,23.63%
kafka,37.09%,8.83%
postgres,60.27%,3.72%
nifi,192.29%,10.15%
